MQ2,MQ4,MQ5,MQ7,MQ135
117,288,476,597,330
116,288,478,598,331
116,288,476,598,331
117,288,476,598,330
117,287,476,597,331
116,286,476,597,330
117,286,476,598,330
116,289,478,596,331
115,286,477,597,330
116,285,477,598,329
117,286,478,596,331
118,289,476,598,331
118,286,477,597,330
118,286,478,597,330
114,285,477,596,330
117,287,476,596,329
116,285,476,598,330
116,287,477,598,331
116,286,478,597,329
117,286,478,598,331
117,287,477,597,329
117,289,478,596,329
116,289,478,596,331
117,289,478,597,329
116,288,478,596,330
116,289,477,598,328
115,289,476,596,331
116,287,477,598,331
114,286,477,597,329
117,287,478,596,330
116,289,477,598,330
117,289,476,598,330
117,287,478,595,330
115,287,477,595,330
117,287,477,595,328
116,288,476,597,330
116,288,478,597,330
116,288,478,595,328
117,289,478,595,330
116,290,477,596,329
115,289,477,598,328
117,289,479,597,329
115,290,478,598,331
117,290,476,596,328
114,286,476,595,329
115,286,478,597,330
116,286,476,596,328
116,287,478,597,329
115,288,478,595,328
117,287,478,597,330
113,286,478,597,329
115,286,477,596,328
117,287,478,597,330
115,287,477,598,329
114,286,476,596,328
113,288,476,596,330
116,289,477,596,329
116,286,475,596,329
114,289,477,597,328
115,287,477,595,330
113,288,477,597,328
115,286,477,596,329
114,288,476,597,328
117,287,476,596,330
115,286,476,596,330
114,287,475,595,328
115,288,476,596,330
115,286,475,595,329
114,286,475,595,328
115,288,475,596,328
115,287,476,596,329
115,287,475,595,330
113,287,476,595,328
112,286,476,595,328
115,287,475,594,328
115,287,476,594,329
113,286,475,594,328
114,285,475,595,328
115,287,475,594,327
115,286,475,594,328
112,288,476,595,327
113,287,476,596,328
115,288,476,594,327
115,286,475,594,329
115,287,475,595,329
112,285,475,593,328
113,286,475,595,328
113,287,474,594,328
116,287,474,594,329
115,286,474,594,328
112,286,473,593,327
113,286,473,593,328
116,286,475,594,329
114,287,474,594,329
115,289,475,595,327
112,286,473,594,328
113,288,473,593,328
114,287,474,595,327
112,286,475,595,326
115,286,474,594,327
114,287,475,593,326
114,288,474,595,328
115,288,475,595,328
114,289,473,595,328
113,289,474,594,326
114,286,473,595,327
114,286,474,594,327
115,288,475,594,328
115,287,475,594,329
112,285,473,593,328
114,287,474,592,328
114,287,473,592,329
114,286,472,592,327
114,286,474,594,326
112,288,473,593,326
114,287,475,593,328
112,286,472,592,326
114,286,473,593,327
112,286,472,594,326
115,289,473,593,326
114,289,474,593,327
114,289,474,592,327
112,287,472,592,325
114,289,473,593,328
113,288,472,593,327
112,288,474,594,327
112,286,472,592,326
112,286,473,592,326
114,287,474,594,327
112,288,474,592,325
112,286,475,592,327
115,286,474,593,327
115,287,474,593,327
113,289,473,592,327
114,288,474,594,325
112,286,472,592,325
114,287,473,593,327
114,286,474,593,327
114,286,474,594,326
114,287,474,593,327
114,287,474,594,327
114,287,475,591,326
112,285,473,592,328
114,289,474,593,327
112,289,474,594,325
112,289,474,594,327
113,288,473,593,327
115,289,474,593,326
112,286,473,592,326
113,285,473,592,327
112,288,474,593,325
112,286,473,593,325
111,286,473,592,325
111,287,475,594,327
113,288,473,593,326
114,286,473,592,327
113,288,475,594,327
113,288,475,591,327
110,286,473,591,325
112,285,473,593,326
112,287,474,593,325
114,286,472,591,327
113,286,473,592,327
112,286,473,592,325
113,288,474,591,327
113,287,472,592,326
110,285,472,592,324
112,286,472,591,326
111,288,474,593,325
113,289,474,593,327
113,286,473,593,327
113,286,473,593,326
113,286,473,591,326
111,287,474,592,325
112,286,472,592,327
113,287,474,593,325
111,284,472,591,326
113,286,473,592,327
112,285,472,592,326
113,286,475,593,327
111,286,474,593,325
112,284,475,593,326
112,284,474,592,327
112,286,474,593,325
110,285,474,593,325
111,285,475,592,326
110,288,473,594,324
112,286,474,593,324
111,284,474,593,325
113,286,474,592,327
110,285,473,593,326
113,286,474,594,326
112,284,472,592,325
113,288,474,592,326
112,287,475,593,325
113,288,473,591,326
111,285,475,592,324
113,289,474,593,327
111,288,474,593,324
112,286,474,593,326
112,284,473,592,326
113,287,475,593,327
111,284,472,592,324
113,284,473,591,326
111,285,473,592,326
112,284,473,593,326
112,284,474,593,327
112,284,472,592,326
111,285,474,593,326
110,286,473,591,324
111,288,474,591,326
113,285,472,591,326
112,284,473,592,327
112,284,473,592,326
110,284,474,593,324
112,284,472,591,326
110,284,474,592,324
110,284,473,591,324
111,285,472,593,325
113,285,473,592,325
110,284,473,591,324
112,286,473,593,327
114,287,473,591,327
112,285,472,590,327
111,287,474,593,327
111,285,473,592,326
110,285,473,593,325
112,283,473,592,324
111,285,474,593,327
112,285,475,591,326
113,285,474,592,326
113,287,474,592,327
109,284,473,592,324
112,285,474,592,325
109,284,474,592,324
112,285,474,593,325
111,285,475,592,326
112,285,474,591,327
112,285,475,592,326
110,284,474,591,326
111,285,475,592,325
109,284,474,591,325
112,286,473,592,325
112,284,473,592,325
112,286,475,593,324
112,286,474,592,325
110,284,474,592,326
111,283,473,593,326
111,287,473,592,327
110,284,474,592,325
110,285,473,592,326
111,285,474,591,324
112,285,475,592,326
111,287,472,592,326
113,286,473,592,325
110,284,475,593,324
110,284,472,591,324
112,284,473,591,325
112,288,474,592,325
110,284,473,591,324
110,285,472,592,325
110,287,474,592,324
112,287,473,592,325
110,286,473,593,324
111,287,474,593,324
112,286,474,591,326
111,286,474,590,326
111,286,473,592,326
111,286,474,592,326
109,284,473,590,324
109,283,474,591,325
111,285,474,592,326
109,284,472,592,324
111,285,473,592,326
111,287,474,592,324
110,286,473,591,325
111,285,472,590,326
110,284,472,591,325
112,285,473,591,326
111,284,472,590,326
111,284,473,591,324
111,285,473,592,324
109,287,473,592,324
110,286,473,592,324
111,286,474,590,325
111,285,472,591,326
110,284,473,590,324
111,285,473,591,325
111,285,472,591,326
112,285,475,592,323
110,286,474,591,324
111,285,474,592,325
111,285,474,592,326
111,286,474,590,325
111,286,472,590,326
112,286,473,591,324
110,286,475,590,324
110,284,475,592,324
110,284,472,590,324
111,286,473,592,323
111,286,474,591,326
109,285,473,590,324
112,287,473,590,325
110,286,472,591,324
112,286,474,591,326
111,285,473,590,324
110,284,472,591,324
111,287,474,592,325
109,285,473,591,325
111,286,472,592,324
110,284,474,591,324
111,287,474,592,326
108,285,473,592,325
108,284,472,590,323
110,284,473,591,324
111,286,472,592,324
108,288,474,591,324
109,285,473,589,324
111,285,472,591,326
110,284,472,591,325
110,285,474,590,323
108,284,473,592,324
108,286,474,591,323
108,284,472,591,324
111,285,472,590,325
111,285,473,592,323
111,286,474,592,325
109,285,474,590,326
109,284,472,592,324
111,284,473,591,324
111,285,473,592,323
111,284,473,590,325
110,284,472,590,324
112,284,473,590,325
111,285,473,591,324
109,283,472,590,324
111,285,474,590,324
111,285,473,591,324
111,288,474,592,325
110,288,473,589,325
111,287,473,590,326
109,289,473,590,323
109,289,473,591,325
108,287,472,589,323
110,289,474,589,324
111,287,472,590,324
110,288,472,589,325
108,286,473,591,323
112,286,473,589,323
110,284,473,590,323
109,285,472,589,323
111,286,474,590,325
109,285,472,590,323
111,287,474,589,324
108,288,473,590,323
110,289,473,591,322
111,288,472,590,325
109,289,473,591,322
110,288,473,590,325
111,289,472,590,324
110,288,472,590,325
111,289,473,589,325
109,290,473,589,325
111,290,474,591,325
110,291,473,592,325
111,290,474,590,324
110,288,474,591,326
110,289,473,591,324
109,288,472,590,324
111,291,473,591,325
110,289,472,590,322
111,291,473,591,325
110,290,472,591,324
110,290,472,591,325
108,289,473,591,324
111,291,473,591,325
111,291,474,589,325
109,289,473,589,324
108,291,472,589,322
110,290,473,591,323
109,289,474,589,323
111,289,472,589,324
110,289,472,590,322
110,290,473,591,323
109,290,472,590,325
110,290,472,590,324
111,289,472,589,323
110,291,472,589,323
111,291,473,590,324
110,291,473,589,322
109,289,474,591,324
111,290,473,590,325
109,289,472,588,324
110,290,472,589,324
110,290,474,590,324
111,290,472,590,325
109,289,472,589,322
110,290,472,590,324
108,289,474,591,322
111,291,475,588,324
109,289,473,589,323
107,288,472,589,324
111,288,473,590,325
110,290,474,591,324
108,290,473,591,322
110,290,473,588,323
111,290,473,589,325
110,290,474,590,324
110,289,472,590,324
109,290,473,590,322
107,290,473,590,324
110,289,474,591,325
108,288,474,591,324
111,290,473,592,324
109,289,474,590,322
108,287,472,588,323
111,287,474,591,324
109,288,473,588,323
108,288,472,589,322
109,287,472,590,324
108,288,473,588,323
111,289,474,591,324
111,284,472,589,324
111,285,474,590,325
108,283,472,589,322
109,284,473,589,323
108,285,474,589,323
109,282,472,590,324
109,286,473,590,323
111,286,472,590,325
109,285,472,590,325
110,285,473,590,322
110,283,473,589,323
110,285,474,588,325
109,288,472,590,324
108,286,472,589,322
108,286,472,588,322
110,288,472,590,324
108,282,473,590,322
108,283,473,590,324
109,285,473,589,322
109,285,472,590,324
108,286,472,590,323
108,285,472,590,324
109,287,472,589,322
110,283,472,590,324
109,284,472,590,324
110,287,472,590,322
109,287,471,590,324
108,286,472,590,323
111,285,472,588,323
111,283,473,589,324
110,283,471,589,323
109,282,471,590,324
109,281,473,588,323
109,280,472,590,325
108,281,473,590,323
109,282,471,590,323
110,282,474,590,322
111,283,472,590,324
109,283,473,589,323
109,281,471,589,325
109,282,472,590,323
110,280,472,588,322
108,282,473,589,322
109,283,472,589,322
109,283,472,590,324
109,286,471,590,325
111,283,471,588,323
108,283,472,590,325
108,283,472,590,324
109,282,471,590,323
109,284,472,589,323
110,283,473,590,323
107,283,472,589,324
108,283,473,589,324
109,282,472,589,323
108,282,472,590,322
109,283,471,590,323
109,282,472,590,324
108,284,473,589,323
108,282,471,589,324
110,283,471,590,324
109,282,471,590,323
107,281,472,590,323
108,282,473,588,323
109,283,473,589,324
108,281,471,590,324
108,283,473,588,324
110,285,471,589,323
108,282,472,589,323
109,283,471,589,323
109,282,472,589,322
108,284,471,589,322
108,282,472,589,323
108,282,473,588,324
108,282,472,589,322
108,283,472,588,324
109,283,473,588,322
109,285,472,589,322
110,284,471,589,323
108,282,472,589,323
108,280,472,589,323
109,281,472,590,323
108,282,472,587,322
109,281,472,587,322
109,285,471,588,323
108,285,473,588,321
109,285,472,588,323
108,284,472,589,323
109,285,473,587,324
108,286,472,588,323
107,282,471,589,322
108,282,472,587,323
108,284,472,587,324
108,284,471,590,323
109,286,472,587,322
109,285,471,589,322
108,285,472,588,323
108,283,472,588,323
109,283,473,587,323
109,285,471,589,323
108,285,472,589,324
108,283,472,587,323
108,283,471,588,321
109,283,471,588,323
108,283,471,589,323
109,284,470,588,323
107,283,471,587,322
108,283,470,587,322
108,282,471,586,323
108,282,471,587,322
108,284,471,586,321
109,283,471,587,322
108,282,472,587,323
108,283,472,586,322
107,284,471,587,323
108,282,471,588,323
109,284,470,588,323
108,283,472,586,321
106,283,471,587,323
108,283,471,588,323
108,283,471,586,323
107,283,471,587,322
109,284,472,587,322
108,282,471,587,323
109,284,470,586,322
109,284,470,587,322
108,282,471,588,323
108,285,470,587,324
106,283,471,586,320
108,285,470,588,322
109,284,472,586,321
107,286,471,586,321
106,285,472,585,323
107,285,470,587,322
108,284,471,585,322
107,286,471,587,321
108,285,470,585,321
106,284,472,586,322
109,285,471,587,322
107,284,470,587,321
106,285,471,588,323
108,285,472,586,322
108,285,470,586,322
109,285,472,586,321
107,285,471,586,321
107,284,471,586,322
107,284,470,586,321
107,283,471,585,322
107,285,472,587,322
108,286,471,587,321
108,285,470,587,322
108,285,471,587,321
108,285,470,585,320
109,286,471,587,321
107,284,471,587,321
106,283,471,586,322
108,282,470,586,322
108,281,470,585,322
109,283,471,585,321
109,281,470,586,322
108,284,471,587,321
107,281,470,585,322
106,282,470,586,321
107,284,471,587,322
108,284,471,586,322
109,284,469,586,321
107,284,471,587,322
107,284,470,585,322
109,284,470,586,321
106,281,470,587,322
108,279,471,587,322
108,281,471,586,322
107,281,470,587,323
106,283,471,587,322
106,284,469,586,323
108,284,469,588,322
108,284,470,587,321
108,285,470,585,321
109,285,470,585,321
107,284,470,586,320
105,284,471,586,322
108,284,471,585,322
106,284,471,586,322
108,285,471,586,321
107,284,471,587,321
108,284,470,587,321
109,284,470,584,321
107,287,470,588,322
108,286,470,586,320
108,286,471,586,321
107,287,470,587,321
107,288,469,587,321
108,285,471,586,321
107,286,470,586,322
108,284,470,586,321
108,285,470,586,321
107,285,470,587,322
107,288,470,586,320
107,288,470,587,322
107,288,472,586,322
108,287,471,586,321
107,286,469,586,322
107,288,471,585,321
107,288,470,585,321
106,286,470,586,321
107,288,468,586,322
107,286,469,585,321
108,288,469,586,321
107,286,470,587,322
108,288,469,585,321
107,286,469,587,321
106,287,470,586,322
108,288,469,585,321
106,287,469,586,321
107,288,469,585,322
108,286,470,586,321
107,288,471,585,321
106,287,471,585,322
107,287,471,585,322
106,287,470,585,322
108,286,471,585,322
107,287,469,587,322
108,286,470,584,320
107,286,471,584,321
108,287,470,584,320
107,288,469,586,320
106,288,469,585,320
107,287,469,586,322
107,287,471,584,320
108,286,470,586,322
106,285,469,586,322
106,286,471,584,320
108,286,470,584,321
107,286,469,586,321
107,284,471,585,321
106,285,470,584,322
105,284,468,585,321
106,284,469,586,321
108,285,469,585,322
108,285,469,586,322
109,285,469,585,320
106,286,468,585,322
107,285,468,584,320
108,286,469,586,322
107,286,469,586,320
107,286,470,584,322
108,286,469,584,320
107,285,469,584,321
107,286,470,585,322
107,286,470,584,322
106,284,468,585,321
106,285,468,586,322
107,286,468,584,321
105,286,469,586,320
107,286,468,585,320
108,284,470,586,320
107,284,469,584,322
106,284,469,586,321
108,285,469,586,321
106,284,469,586,321
107,285,469,585,321
107,285,468,586,320
107,285,468,585,320
107,285,469,586,321
107,284,469,586,319
107,284,469,585,321
107,285,470,585,320
107,285,468,585,320
106,284,469,586,322
107,285,469,584,320
107,282,469,586,321
108,284,469,584,320
107,285,468,584,321
107,284,468,585,322
108,284,469,586,321
108,285,468,586,319
107,284,468,586,322
107,283,468,583,321
107,282,469,584,321
107,284,468,585,319
107,282,468,585,319
107,282,470,584,319
107,282,469,583,319
106,282,469,585,321
107,281,468,584,321
106,281,469,586,322
107,281,469,585,321
107,283,469,584,320
107,284,468,585,319
108,282,469,585,320
107,283,468,584,320
106,284,469,585,321
106,282,468,586,321
108,283,469,584,321
108,284,470,584,320
108,282,469,585,319
107,283,470,583,321
105,282,469,586,321
106,283,470,585,321
107,283,470,586,319
107,282,469,585,321
107,283,469,583,320
106,283,469,586,320
107,285,469,586,319
105,283,469,584,321
106,283,469,584,321
107,284,469,586,319
108,283,468,585,321
107,284,469,584,321
106,283,469,584,321
107,283,469,583,319
106,282,469,586,320
107,283,470,584,319
107,284,468,586,319
106,282,470,586,321
107,282,469,585,320
108,283,468,585,319
106,282,469,585,321
106,283,469,584,320
106,282,469,586,321
106,284,468,586,319
105,282,469,586,321
106,282,470,585,319
106,283,470,586,321
107,282,469,584,321
105,282,469,587,321
108,282,469,584,321
107,282,469,584,319
107,282,470,584,321
107,282,469,583,319
106,282,469,585,319
107,284,469,584,322
107,283,468,584,319
108,283,469,585,321
107,282,468,586,321
107,283,468,584,320
107,283,469,585,320
107,283,468,585,319
109,284,468,584,319
105,284,470,585,321
107,283,469,584,321
107,281,469,585,320
107,280,468,585,321
106,282,469,583,321
107,281,468,585,321
108,284,469,585,321
106,284,468,585,320
107,285,469,584,319
106,285,469,584,321
107,285,468,585,319
107,284,469,584,319
107,286,469,583,321
107,284,470,584,321
108,286,468,585,320
107,285,468,585,319
107,285,468,585,319
107,284,468,585,321
105,284,470,584,321
106,285,469,585,319
106,285,470,583,321
106,285,468,585,321
107,286,468,584,321
107,285,467,585,319
107,287,468,584,320
107,285,467,584,321
106,284,469,585,321
107,286,468,585,321
107,286,468,584,321
105,285,468,583,322
107,284,468,584,321
106,285,469,584,320
106,284,468,585,321
105,284,468,584,321
107,285,467,584,321
106,285,469,583,321
105,283,469,585,320
108,282,469,585,319
106,283,469,583,320
105,283,468,585,320
106,282,469,583,320
106,282,469,583,320
106,280,469,583,319
107,281,467,583,319
107,282,468,585,319
106,282,467,585,320
107,281,470,583,319
107,282,468,585,320
107,282,468,584,319
106,281,468,584,321
108,283,470,584,319
107,283,467,585,321
106,283,469,585,319
106,284,467,584,319
106,283,467,583,320
106,284,468,584,320
106,284,467,584,318
106,282,467,583,320
106,283,469,583,320
107,280,468,585,321
106,281,469,583,320
106,282,469,583,318
107,281,469,584,319
106,282,469,583,322
106,282,468,584,319
104,281,469,583,320
106,281,469,583,319
106,283,469,584,319
106,283,468,584,320
107,280,468,585,319
106,280,469,583,321
107,281,467,584,319
105,281,469,584,320
106,282,469,583,320
107,283,469,582,319
108,284,468,584,319
107,283,469,582,318
107,282,468,585,319
107,282,468,584,319
107,282,467,584,321
106,283,469,583,321
107,282,468,582,319
105,280,468,585,321
107,281,467,584,319
107,281,467,585,320
106,283,468,583,319
106,283,469,584,319
104,282,469,582,320
107,283,467,584,319
106,282,468,582,319
107,282,467,584,320
106,283,467,584,320
107,283,467,584,319
106,283,469,582,320
107,282,466,583,319
106,282,468,582,320
106,283,469,583,319
107,284,467,584,319
106,281,468,584,319
105,282,468,582,320
106,284,467,583,318
106,283,468,584,319
106,283,468,582,321
106,283,468,583,320
107,283,467,584,320
104,283,467,584,320
107,283,468,582,319
106,284,467,582,319
106,283,469,582,318
107,284,468,583,320
107,283,469,584,320
105,283,468,582,321
106,283,467,584,320
105,282,467,584,320
107,284,466,584,319
106,282,467,583,320
104,283,465,582,321
104,282,467,582,320
105,282,466,584,320
105,283,466,584,321
107,283,467,582,319
107,281,467,582,320
104,282,467,582,320
105,283,467,583,319
107,283,465,583,319
105,282,467,584,320
107,280,466,583,321
107,282,467,584,319
104,282,467,584,320
105,280,465,583,320
105,281,466,584,320
106,283,466,583,320
105,281,466,583,319
106,282,466,584,318
106,281,467,582,318
106,283,467,583,320
107,283,465,583,320
106,282,466,582,318
106,281,465,582,321
106,282,468,583,319
106,283,467,582,320
106,283,466,583,319
107,282,467,584,319
105,281,466,583,320
106,282,467,581,319
105,282,466,582,320
106,282,466,584,321
105,281,466,582,320
106,282,465,584,319
105,282,466,583,320
106,282,466,583,319
104,283,465,583,320
106,282,466,584,320
107,282,466,583,320
105,282,466,584,320
105,283,467,581,320
105,284,467,583,320
105,283,467,583,320
105,284,465,583,320
104,283,466,581,320
105,285,466,581,320
105,284,467,583,320
106,284,466,581,320
105,283,467,581,321
106,282,466,583,319
105,284,465,583,318
105,285,466,582,320
104,283,466,583,320
106,284,465,582,319
104,284,466,581,320
106,285,466,583,318
105,284,466,581,320
106,283,465,583,318
106,284,465,583,320
106,283,465,583,321
106,284,465,583,320
106,283,466,581,319
105,284,465,583,318
106,285,465,582,319
105,284,466,581,318
105,285,465,581,319
107,285,466,582,319
105,285,465,581,320
106,284,465,583,319
105,285,466,582,320
105,286,465,583,320
107,285,467,581,321
106,285,465,581,319
105,284,465,582,320
106,285,465,583,319
106,285,466,583,320
104,284,466,581,320
105,285,465,582,318
105,285,465,581,318
105,284,465,582,320
106,284,465,583,319
105,285,465,583,319
105,285,465,583,318
106,285,465,582,318
105,284,465,583,320
105,284,466,583,320
106,284,465,581,320
107,286,465,583,319
105,284,466,581,320
106,286,466,583,318
106,285,466,583,318
106,285,465,582,318
105,284,466,582,319
106,286,466,583,318
107,286,466,580,319
106,284,465,581,319
106,285,466,583,319
106,284,465,583,320
107,285,466,582,318
104,285,466,582,320
105,285,466,582,320
105,286,465,582,318
105,284,465,583,321
105,286,466,582,317
106,284,465,583,320
105,284,466,581,320
106,284,465,583,318
106,284,465,583,320
105,284,466,583,321
106,286,466,582,318
106,284,464,582,320
104,285,466,581,320
106,285,465,582,320
104,284,465,583,321
105,284,466,582,320
105,285,466,581,318
105,285,465,583,318
105,285,465,583,320
107,286,466,582,319
105,286,465,583,319
106,284,465,581,319
104,285,466,580,319
105,284,466,581,318
107,285,465,583,321
104,285,465,583,320
105,284,465,581,319
106,285,466,581,318
106,286,465,582,318
104,284,465,583,319
106,284,465,583,319
106,285,466,582,319
105,286,466,582,318
105,284,465,583,319
105,283,464,582,318
105,284,466,582,319
105,285,465,582,318
106,285,466,581,318
104,284,465,580,319
104,286,466,582,317
104,284,466,582,319
106,284,466,584,320
105,284,466,583,320
106,286,466,581,319
106,284,465,581,320
104,284,466,580,320
106,285,466,581,319
103,286,467,581,320
104,285,466,581,319
107,285,466,582,319
105,285,465,583,319
105,285,464,582,320
106,286,465,582,319
105,284,465,582,318
106,285,464,582,320
106,286,466,581,319
105,285,465,582,318
105,284,466,580,319
105,285,466,580,318
106,286,466,581,319
105,286,465,582,318
105,285,466,580,319
105,285,466,581,320
105,286,466,580,319
106,286,465,583,319
107,285,466,581,318
105,285,465,581,320
106,285,464,582,319
105,286,465,582,320
104,284,465,580,320
105,284,465,583,320
106,285,466,580,318
104,285,466,580,320
104,285,466,580,318
106,285,466,581,318
105,284,465,582,320
105,284,465,582,319
104,284,465,582,321
106,285,465,581,318
104,284,465,583,320
105,286,466,581,320
106,285,465,580,318
105,285,465,580,319
106,285,464,583,319
106,284,465,581,319
104,284,465,581,320
103,284,464,582,318
105,284,465,582,320
106,285,465,582,319
105,286,465,580,320
106,285,464,580,318
106,284,464,581,320
105,285,464,582,319
105,285,466,580,320
105,284,464,580,320
105,284,465,581,320
106,285,464,581,319
105,284,464,582,320
105,284,465,582,318
105,285,464,582,320
105,283,465,581,319
105,285,464,582,319
105,284,465,582,320
104,284,466,581,320
105,284,464,581,318
105,285,465,582,320
104,284,464,581,319
105,284,464,582,319
106,284,464,582,318
106,285,466,580,318
104,284,464,582,320
104,285,464,582,318
104,284,465,580,320
104,284,465,580,320
105,283,465,580,319
104,285,465,580,318
107,284,463,580,320
105,285,464,580,320
105,284,464,582,319
105,284,464,582,319
105,285,464,580,320
104,285,463,580,317
105,284,463,581,318
104,284,464,581,320
105,284,464,581,320
106,285,464,580,320
105,284,465,580,319
104,284,465,581,320
104,283,464,580,317
106,285,465,581,319
105,285,464,581,318
105,284,465,581,318
104,285,465,580,318
105,285,464,581,319
105,284,464,582,318
105,285,465,580,319
106,284,465,580,320
105,285,464,580,319
104,284,465,580,318
105,285,464,581,319
104,285,463,582,320
104,284,465,580,318
106,285,463,582,318
105,284,464,580,320
104,283,464,581,320
104,284,464,581,320
106,285,464,582,318
106,285,464,581,319
105,284,463,581,319
106,284,465,581,318
106,285,465,579,318
105,284,464,581,320
104,284,463,582,320
104,284,465,581,317
106,284,465,580,319
104,283,464,582,318
105,285,464,581,318
103,285,463,581,319
104,284,465,580,318
105,283,465,580,319
105,283,464,580,320
105,285,464,582,319
105,284,464,580,319
105,285,465,580,319
104,283,465,582,318
105,285,464,582,319
104,283,464,580,318
104,283,464,582,320
105,283,464,581,318
106,284,465,581,319
105,285,463,582,318
105,284,464,581,318
105,285,465,583,320
103,282,463,581,317
106,285,464,581,320
107,283,465,580,320
105,284,465,579,318
104,282,464,581,320
104,284,464,581,318
104,284,464,580,318
105,284,465,579,320
105,283,464,579,318
104,283,464,581,320
104,283,464,581,320
105,283,464,579,318
105,283,465,581,319
104,284,465,581,320
104,284,464,580,318
104,284,464,582,320
104,283,465,581,317
106,284,465,582,320
106,284,464,581,318
104,284,464,582,319
105,282,463,579,318
105,283,464,580,319
104,282,464,580,318
104,284,465,581,318
106,284,465,581,320
105,282,464,581,319
103,283,464,581,319
104,282,464,580,318
105,284,465,581,320
104,282,464,581,319
104,284,463,581,319
104,282,463,580,317
105,284,465,580,320
104,284,464,581,317
105,284,464,580,318
105,284,465,581,319
105,284,463,580,319
104,283,464,581,317
106,283,464,579,320
104,282,464,579,318
104,283,464,581,319
104,284,465,580,317
105,284,463,582,318
106,283,464,580,320
105,284,464,581,318
104,281,465,579,319
104,283,464,580,318
107,283,464,581,320
104,283,464,580,318
106,284,465,581,320
104,284,464,581,319
104,281,464,580,318
104,282,463,579,317
105,283,464,581,318
104,282,463,580,317
104,283,463,579,319
104,283,465,579,317
105,283,464,581,319
103,283,464,581,319
104,282,463,580,319
104,285,464,581,319
105,282,465,579,319
105,284,464,581,319
104,282,465,580,317
105,283,464,581,318
105,282,464,580,320
106,283,464,581,321
104,282,463,579,318
105,283,464,580,320
105,283,464,580,318
105,284,464,580,319
104,282,463,580,317
105,283,463,580,318
104,282,463,580,318
105,283,464,581,318
104,282,464,581,318
104,283,464,580,319
105,283,464,581,320
105,283,464,581,319
105,282,464,580,319
105,283,464,581,319
104,281,464,579,318
104,281,463,581,317
104,281,463,579,319
104,282,463,579,318
105,282,463,580,318
105,281,464,580,318
106,281,463,579,319
104,280,463,579,318
103,282,462,580,320
104,278,464,579,319
106,281,463,580,320
104,279,464,579,318
105,281,464,580,319
106,279,464,580,320
104,278,462,578,318
106,279,463,579,319
104,278,462,579,319
105,278,463,580,320
105,278,463,580,318
105,279,463,579,319
104,278,462,579,317
104,281,464,580,318
107,279,465,581,320
104,278,463,579,319
104,280,464,580,318
105,279,464,580,320
105,280,463,580,320
104,278,463,579,318
105,280,464,578,320
105,279,464,580,320
105,280,464,580,320
104,279,463,580,320
104,278,463,579,318
106,279,462,579,319
104,278,463,579,318
105,279,463,580,319
104,277,463,579,318
104,277,463,580,319
104,276,463,579,319
104,277,464,580,319
105,281,464,579,319
104,280,463,579,320
106,282,463,579,320
104,282,463,579,319
106,281,462,578,320
104,280,463,579,318
106,281,463,578,318
104,281,464,578,317
105,280,463,578,319
105,281,464,579,319
103,283,464,580,317
103,282,463,580,319
105,282,464,580,320
104,280,464,580,318
104,283,464,579,317
104,281,462,579,320
104,281,464,580,318
104,281,463,579,320
105,282,464,580,320
106,281,463,580,320
105,281,464,580,320
104,281,464,580,319
104,280,464,580,320
106,277,464,579,320
104,280,462,579,317
107,278,464,579,319
106,281,463,579,318
105,281,463,579,318
102,282,463,581,320
106,282,464,580,320
104,280,462,578,318
103,281,462,579,317
104,280,462,578,317
102,282,464,580,317
105,283,464,579,320
105,282,464,579,319
103,282,464,580,317
104,281,462,578,319
104,281,462,578,317
104,283,464,580,317
105,282,464,578,320
106,282,464,580,319
104,282,462,579,320
105,282,463,579,318
105,282,464,580,319
104,278,462,578,317
103,280,464,580,317
105,280,463,578,319
102,281,465,580,317
105,282,463,580,320
105,282,464,580,318
104,281,462,580,319
105,281,463,578,318
105,283,464,580,320
106,282,463,579,319
104,280,462,579,319
104,282,463,578,319
106,282,463,579,319
103,283,463,580,317
105,283,463,579,320
104,282,463,578,320
105,282,464,579,320
104,280,463,578,316
104,281,464,578,318
103,283,463,579,319
104,283,463,579,319
103,283,462,577,317
106,282,462,578,319
105,282,464,580,319
104,281,462,579,318
104,282,463,579,317
106,282,462,580,320
104,283,464,580,318
104,282,463,579,320
104,281,463,579,317
105,283,462,580,319
105,282,463,578,319
106,280,463,578,319
104,278,462,579,317
104,280,463,579,319
105,280,464,578,319
104,278,462,579,318
105,279,463,579,317
104,278,462,578,319
104,278,462,578,317
105,279,463,578,319
106,279,463,580,319
105,278,462,579,318
105,279,463,579,319
105,279,463,579,317
102,279,464,579,318
104,278,462,578,319
102,278,463,578,317
105,278,463,578,319
105,279,464,577,319
104,278,462,577,318
103,277,464,577,318
105,276,462,578,320
104,278,462,578,317
105,279,462,577,317
104,276,462,579,318
104,278,463,578,318
105,279,464,578,319
105,279,462,578,319
104,281,464,580,319
105,280,462,579,319
105,280,463,577,319
105,281,464,579,319
104,279,463,579,318
105,281,463,580,319
103,277,464,578,318
105,279,463,579,320
103,278,464,578,318
105,278,462,578,318
104,279,462,578,318
103,279,464,579,317
103,279,464,579,317
104,278,463,581,320
105,278,464,578,319
104,279,462,578,317
104,278,462,578,318
104,278,462,578,319
106,278,462,578,319
103,278,463,580,317
105,280,462,578,318
104,277,464,580,317
104,278,462,579,317
102,276,462,577,317
